"start_position","end_position","chou_fasman","emini","kolaskar_tongaonkar","parker","isoelectric_point","aromaticity","hydrophobicity","stability","target"
671,683,0.908,1.59,1.009,1.031,5.72930908203125,0.090396617676666,-0.324300382524669,45.1349305415736,"1"
9,17,0.977,0.466,0.952,2.411,8.35491943359375,0.0878787878787879,-0.0260606060606061,53.3597272727273,"1"
546,553,1.076,3.451,1.037,2.5,5.07562255859375,0.0976948408342481,0.213282107574095,48.2242700329311,"1"
186,200,0.973,0.7,0.99,0.847,4.90338134765625,0.0667302192564347,-0.277311725452812,40.2041944709249,"1"
595,607,1.08,0.599,0.989,2.592,6.09283447265625,0.0621650589496249,-0.17684887459807,64.4381779206863,"1"
213,222,1.093,1.621,0.967,3.22,5.33734130859375,0.0954446854663774,-0.377223427331887,38.8731019522777,"1"
121,132,1.168,1.066,0.962,2.133,5.00408935546875,0.127090301003344,-0.398327759197324,31.7257525083612,"1"
115,126,0.953,0.553,1.031,2.225,7.24542236328125,0.10410094637224,-0.395583596214512,46.8010410094637,"1"
160,169,0.886,0.77,1.065,-2.05,4.98028564453125,0.0934579439252336,-0.481308411214953,56.0234579439252,"1"
131,145,0.991,0.326,1.018,2.193,6.32464599609375,0.127450980392157,-0.489705882352942,31.5319117647059,"1"
21,35,0.899,2.558,1.008,1.267,6.10931396484375,0.128712871287129,-0.4,46.5752475247525,"1"
44,58,1.055,0.37,1.006,2.82,5.78045654296875,0.0479744136460554,-0.635820895522389,64.4523560767594,"1"
311,319,0.916,0.093,1.138,-0.767,5.58868408203125,0.0688758934372969,-0.40422352176738,59.1145549057833,"1"
70,77,0.787,1.743,0.987,1.25,8.34722900390625,0.0846153846153846,-0.311794871794872,33.0587435897436,"1"
50,64,0.928,0.307,0.939,3.547,7.61944580078125,0.076555023923445,-1.69569377990431,57.2665071770335,"1"
78,87,1.068,1.39,1.038,3.39,11.2755737304688,0.0769230769230769,-1.04319526627219,40.8899408284023,"1"
236,249,0.966,0.157,0.987,2.914,9.22698974609375,0.0582417582417582,-0.146593406593407,34.9858351648353,"1"
82,96,0.913,2.8,1.034,3.62,11.5641479492188,0.0252100840336134,-0.579831932773109,14.446218487395,"1"
109,123,1.029,1.776,0.965,3.367,5.26776123046875,0.105939004815409,-0.391813804173354,34.8961476725522,"1"
574,585,0.992,0.891,0.959,2.175,5.87799072265625,0.0772251308900523,-0.600130890052354,31.6145287958116,"1"
52,63,0.922,1.824,1.06,2.175,4.43280029296875,0.0829145728643216,-0.139195979899498,25.1558040201005,"1"
361,375,0.865,1.795,0.987,2.313,5.70257568359375,0.031413612565445,-0.0764397905759165,30.1931937172775,"1"
71,80,1.211,4.49,0.986,4.43,5.26776123046875,0.105939004815409,-0.391813804173354,34.8961476725522,"1"
201,215,1.043,0.617,0.987,2.733,8.58111572265625,0.0905432595573441,-0.424144869215292,35.7809255533199,"1"
189,198,1.216,6.234,0.934,5.8,5.87799072265625,0.0772251308900523,-0.600130890052354,31.6145287958116,"1"
746,755,1.158,1.417,0.927,5.11,4.63714599609375,0.0589390962671906,-0.925933202357564,44.519155206287,"1"
408,419,0.913,1.153,1.038,1.783,5.49578857421875,0.0956521739130435,-0.123695652173913,32.1848260869565,"1"
514,528,1.217,23.106,0.947,4.233,6.49957275390625,0.0913120567375887,-0.169680851063829,45.1182180851066,"1"
114,125,1.091,0.338,0.991,3.392,6.09088134765625,0.0980392156862745,-0.226143790849673,24.6183006535948,"1"
182,189,1.167,0.893,0.998,2.737,9.83160400390625,0.0709219858156028,-0.438652482269503,56.5280496453901,"1"
48,57,1.024,0.66,1.113,-0.38,6.29486083984375,0.0894736842105263,-0.287368421052632,54.2126315789474,"1"
11,23,1.019,1.21,0.978,0.946,8.55975341796875,0.143518518518519,-0.287962962962963,48.0009259259259,"1"
596,605,1.011,1.672,1.032,0.81,5.87408447265625,0.109120521172638,-0.15,42.4009934853421,"1"
331,338,0.945,0.748,0.945,3.263,4.97991943359375,0.0857142857142857,-0.442571428571429,26.1548571428571,"1"
454,468,1.16,1.587,1.025,2.947,5.78045654296875,0.0479744136460554,-0.635820895522389,64.4523560767594,"1"
253,265,0.925,1.252,1.046,2.169,5.71893310546875,0.0712945590994372,-0.190056285178236,34.8493621013133,"1"
97,111,0.941,0.133,1.051,-0.4,6.49957275390625,0.0913120567375887,-0.169680851063829,45.1182180851066,"1"
586,600,1.158,1.87,0.992,3.953,6.90985107421875,0.0981256890848953,-0.330540242557883,35.6312127894158,"1"
36,50,1.105,1.506,1.021,4.413,6.90985107421875,0.0981256890848953,-0.330540242557883,35.6312127894158,"1"
160,173,0.991,0.564,0.986,2.264,8.45770263671875,0.0588235294117647,-0.447478991596639,19.3100840336134,"1"
266,280,0.921,1.259,1.012,1.58,4.90338134765625,0.0667302192564347,-0.277311725452812,40.2041944709249,"1"
534,546,1.157,0.26,0.928,2.315,8.90423583984375,0.0523168908819133,-0.50560538116592,70.4507548579974,"1"
385,399,1.035,1.201,1.019,2.8,4.86273193359375,0.0670670670670671,-0.203803803803804,33.9017017017019,"1"
124,133,1.036,0.528,0.97,0.75,8.23809814453125,0.0851063829787234,-0.869787234042553,56.6876595744681,"1"
713,727,1.241,6.743,0.989,3.433,5.78045654296875,0.0479744136460554,-0.635820895522389,64.4523560767594,"1"
626,640,1.026,0.122,1.071,0.78,6.49957275390625,0.0913120567375887,-0.169680851063829,45.1182180851066,"1"
2098,2112,0.953,0.145,1.122,0.447,5.40362548828125,0.0910404624277457,-0.275505780346821,53.7633959537575,"1"
27,39,1.175,0.116,1.051,3.015,5.09234619140625,0.0723350253807107,-0.33248730964467,45.0975888324874,"1"
222,228,1.166,1.738,0.909,3.714,5.64471435546875,0.070298769771529,-0.312478031634447,28.0673110720562,"1"
486,500,1.158,4.612,0.961,5.06,6.08270263671875,0.107482993197279,-0.748571428571427,41.2612380952382,"1"
56,65,0.864,0.862,1.028,1.88,4.61956787109375,0.05,-0.325,27.922,"1"
221,235,1.207,0.121,0.975,2.38,6.08270263671875,0.107482993197279,-0.748571428571427,41.2612380952382,"1"
4,10,1.117,6.549,0.901,4.843,6.36175537109375,0.121771217712177,0.807380073800738,43.4808487084871,"1"
98,107,0.897,0.194,1.155,-0.94,5.25738525390625,0.0625,-0.154017857142857,94.1218750000001,"1"
792,801,1.065,10.232,0.905,6.78,4.63714599609375,0.0589390962671906,-0.925933202357564,44.519155206287,"1"
94,105,1,0.582,1.024,2.85,5.70257568359375,0.031413612565445,-0.0764397905759165,30.1931937172775,"1"
67,73,0.849,1.979,0.868,4.243,9.94085693359375,0.0503432494279176,-1.83981693363844,79.5096109839819,"1"
17,30,1.102,3.067,1.022,3.086,8.38653564453125,0.130952380952381,-0.0547619047619045,46.9357142857143,"1"
265,276,1.035,0.295,1.018,3.05,4.41680908203125,0.0509554140127389,-0.44968152866242,65.4904458598726,"1"
16,30,1.102,0.059,1.078,-0.167,4.25286865234375,0.077720207253886,-0.0580310880829003,38.7655440414508,"1"
361,372,1.097,2.527,1.03,1.125,5.33074951171875,0.092964824120603,0.124623115577889,36.1266582914573,"1"
117,131,1,0.132,0.989,1.213,6.67572021484375,0.0735294117647059,-0.973284313725489,38.0171568627451,"1"
127,141,1.012,0.352,1.027,1.913,10.6734008789062,0.141630901287554,-0.796995708154506,56.7360515021459,"1"
146,160,0.949,2.056,0.989,2.587,8.77899169921875,0.0545454545454545,0.154909090909091,43.0561818181819,"1"
482,495,0.912,4.805,0.988,1.879,8.27288818359375,0.0724907063197026,-0.189591078066915,30.4420260223048,"1"
59,70,0.872,0.613,1.025,0.925,6.17926025390625,0.096551724137931,-0.473103448275862,29.4765517241379,"1"
42,50,0.961,0.797,1.037,2.033,9.86920166015625,0.0380952380952381,-0.92952380952381,53.02,"1"
35,44,1.12,0.072,1.016,2.54,5.62103271484375,0.0852904820766378,-0.635970333745363,42.2872682323858,"1"
318,332,1.185,3.191,0.965,2.667,6.79132080078125,0.063508064516129,-0.825907258064518,74.1543346774198,"1"
851,858,0.723,0.132,1.098,-2.375,6.33319091796875,0.0653153153153153,0.0831081081081079,50.8715202702705,"1"
82,96,0.909,0.256,1.045,0.8,4.61956787109375,0.05,-0.325,27.922,"1"
169,179,0.917,1.88,1.041,2.236,5.83843994140625,0.0792682926829268,-0.243292682926829,39.1362804878049,"1"
45,59,1.018,0.587,1.034,1.987,4.92401123046875,0.0985915492957747,-0.169014084507042,27.5788732394366,"1"
148,158,0.939,0.096,1.123,1.418,8.95599365234375,0.110132158590308,0.043171806167401,44.1070484581498,"1"
206,220,1.237,0.351,0.915,5.02,6.08270263671875,0.107482993197279,-0.748571428571427,41.2612380952382,"1"
161,166,1.128,1.038,1.029,3.533,5.60675048828125,0.108459869848156,0.280694143167028,29.8299566160521,"1"
436,445,0.927,0.014,1.138,-1.87,5.70257568359375,0.031413612565445,-0.0764397905759165,30.1931937172775,"1"
751,765,0.881,0.044,0.976,1.007,9.33306884765625,0.0784313725490196,-1.29045751633987,45.7371372549021,"1"
250,256,1.021,2.081,1.045,2.414,8.72711181640625,0.117096018735363,0.267915690866511,39.0255971896955,"1"
33,40,1.084,1.325,1.051,1.637,9.00042724609375,0.0567685589519651,-0.175109170305677,49.0318777292577,"1"
431,438,0.932,0.502,0.963,2.038,5.33734130859375,0.0954446854663774,-0.377223427331887,38.8731019522777,"1"
34,45,1.006,1.765,0.99,2.358,10.3943481445312,0.0511363636363636,-0.417045454545455,47.9579545454545,"1"
338,345,1.379,4.039,1.021,2.75,9.19354248046875,0.0594059405940594,-0.248019801980198,53.1881683168317,"1"
281,290,0.94,0.66,0.978,2.35,5.62103271484375,0.0852904820766378,-0.635970333745363,42.2872682323858,"1"
393,407,0.905,0.127,1.092,0.6,5.70257568359375,0.031413612565445,-0.0764397905759165,30.1931937172775,"1"
85,99,0.945,0.174,1.019,2.533,4.66571044921875,0.0428571428571429,-0.402857142857143,25.4628571428571,"1"
367,380,0.948,0.581,1.019,2.114,6.31500244140625,0.0769230769230769,-0.112903225806452,27.5565756823821,"1"
140,151,0.904,1.655,1.025,2.242,6.09088134765625,0.0980392156862745,-0.226143790849673,24.6183006535948,"1"
79,88,1.209,2.255,0.982,2.62,5.62933349609375,0.0980392156862745,-0.256372549019608,26.0485294117647,"1"
458,467,1.067,0.122,1.055,1.47,5.79644775390625,0.11254752851711,-0.373460076045626,31.5326235741447,"1"
51,61,1.001,1.012,1.051,2.818,6.53387451171875,0.0188679245283019,0.111949685534591,24.5,"1"
24,30,1.077,0.992,1.016,2.586,9.86920166015625,0.0380952380952381,-0.92952380952381,53.02,"1"
40,54,1.001,0.958,1.056,1.54,6.09088134765625,0.0980392156862745,-0.226143790849673,24.6183006535948,"1"
6,13,1.084,3.5,0.952,2.35,5.71563720703125,0.0694006309148265,0.0403785488958991,36.4946372239747,"1"
331,345,0.931,0.625,1.01,0.367,5.14324951171875,0.0695187165775401,0.0660427807486631,25.6524064171123,"1"
593,601,1.204,1.172,1.019,1.467,5.07562255859375,0.0976948408342481,0.213282107574095,48.2242700329311,"1"
230,244,0.885,0.595,1.074,1.133,6.49957275390625,0.0913120567375887,-0.169680851063829,45.1182180851066,"1"
301,309,0.889,0.354,1.071,1.867,5.22650146484375,0.0737051792828685,0.0163346613545817,14.6733067729084,"1"
105,109,1.274,1.503,1.038,4.98,5.60675048828125,0.108459869848156,0.280694143167028,29.8299566160521,"1"
118,125,0.91,0.794,1.032,3.05,9.83160400390625,0.0709219858156028,-0.438652482269503,56.5280496453901,"1"
417,430,1.083,0.823,1.006,0.393,8.44757080078125,0.0983606557377049,0.10655737704918,53.2594262295083,"1"
80,94,1.038,1.002,1.004,1.433,6.41961669921875,0.0993377483443709,-0.558278145695365,21.0751655629139,"1"
395,402,0.982,0.141,1.045,0.8,5.33734130859375,0.0954446854663774,-0.377223427331887,38.8731019522777,"1"
7,16,1.129,2.063,1.041,0.91,9.20733642578125,0.153409090909091,0.546590909090909,31.2323863636364,"1"
196,201,1.128,4.651,0.93,6.133,5.82720947265625,0.10828025477707,-0.365392781316348,41.1898513800424,"1"
705,719,0.94,0.188,1.078,-0.68,6.49957275390625,0.0913120567375887,-0.169680851063829,45.1182180851066,"1"
21,35,1.072,0.41,1.018,0.853,8.77899169921875,0.0545454545454545,0.154909090909091,43.0561818181819,"1"
597,605,1.107,0.067,1.092,1.6,9.16900634765625,0.0876168224299065,-0.24626168224299,39.9195327102805,"1"
446,460,0.986,0.983,1.058,2.58,5.78045654296875,0.0479744136460554,-0.635820895522389,64.4523560767594,"1"
461,474,0.958,3.025,0.998,3.307,5.29388427734375,0.0814814814814815,-0.277185185185185,45.6717333333335,"1"
632,644,1.008,0.036,1.149,0.885,7.79400634765625,0.0652777777777778,-0.377222222222222,56.5836250000002,"1"
117,124,0.923,1.411,0.993,3.55,5.55364990234375,0.0602409638554217,-0.507530120481928,31.7201807228916,"1"
136,146,0.958,0.76,1.055,1.727,9.12042236328125,0.0799522673031026,0.0705250596658709,41.0088424821004,"1"
169,178,1.14,1.943,0.956,3.7,5.62933349609375,0.0980392156862745,-0.256372549019608,26.0485294117647,"1"
137,146,0.983,0.314,1.024,1.21,5.62103271484375,0.0852904820766378,-0.635970333745363,42.2872682323858,"1"
36,50,0.979,0.182,0.999,2.307,5.87933349609375,0.131410256410256,-0.54423076923077,20.7253205128205,"1"
347,356,1.216,0.179,1.011,3.36,5.87799072265625,0.0772251308900523,-0.600130890052354,31.6145287958116,"1"
32,46,1.16,1.636,1.014,3.44,9.99700927734375,0,-1.72,35.0466666666667,"1"
18,31,0.854,0.166,1.084,-0.4,4.82159423828125,0.0458715596330275,0.303669724770642,24.7652293577982,"1"
231,245,0.991,11.632,0.95,4.487,7.05389404296875,0.0958904109589041,-0.461369863013699,34.6841095890411,"1"
737,751,0.98,1.759,0.975,1.613,6.49957275390625,0.0913120567375887,-0.169680851063829,45.1182180851066,"1"
140,153,0.904,1.787,1.038,1.936,6.09088134765625,0.0980392156862745,-0.226143790849673,24.6183006535948,"1"
155,164,0.977,0.334,1.061,0.19,5.62933349609375,0.0980392156862745,-0.256372549019608,26.0485294117647,"1"
166,177,1.167,1.634,1.013,2.7,6.30523681640625,0.085,-0.2235,31.60705,"1"
89,98,0.813,0.779,1.044,0.98,4.93121337890625,0.0561797752808989,-0.00955056179775289,40.1202247191011,"1"
477,484,0.791,0.365,1.068,-0.987,6.63897705078125,0.0853858784893268,-0.0914614121510674,45.5363218390805,"1"
49,60,1.108,19.014,1.008,2.617,8.71148681640625,0.144404332129964,0.546931407942238,18.5841516245487,"1"
213,218,1.162,0.345,1.129,1.9,9.22796630859375,0.0859538784067086,0.227253668763104,55.8599790356395,"1"
2,8,1.18,0.234,1.192,2.314,6.96258544921875,0.0769230769230769,-0.153846153846154,125.076923076923,"1"
105,114,1.221,0.208,1.024,2.37,8.52484130859375,0.105263157894737,-0.465413533834587,47.0075187969925,"1"
742,747,0.963,0.255,1.093,-0.333,6.01519775390625,0.0805772699939868,-0.320264582080576,42.4731930246546,"1"
283,290,0.899,0.908,0.934,3.25,5.55364990234375,0.0602409638554217,-0.507530120481928,31.7201807228916,"1"
134,148,1.1,0.585,0.982,3.333,8.07232666015625,0.107290233837689,-0.587757909215955,33.627675378267,"1"
151,162,1.177,4.149,0.931,4.442,9.93023681640625,0.087431693989071,-0.422404371584699,91.827868852459,"1"
361,375,1.033,0.363,1.046,2.14,9.19354248046875,0.0594059405940594,-0.248019801980198,53.1881683168317,"1"
306,310,1.196,0.832,0.957,0.16,5.48834228515625,0.0707547169811321,-0.111320754716981,47.8905660377359,"1"
404,413,0.866,1.244,1.051,1.71,5.47930908203125,0.083743842364532,-0.247619047619047,51.0269293924467,"1"
188,199,1.134,0.445,1.016,2.608,7.87933349609375,0.0940032414910859,-0.123176661264182,29.8361750405186,"1"
124,133,0.895,0.484,1.025,2.02,4.98028564453125,0.0934579439252336,-0.481308411214953,56.0234579439252,"1"
161,170,1,1.168,1.014,3.37,6.74053955078125,0.1,-0.704124999999999,33.1816250000001,"1"
1,15,0.873,0.228,1.101,0.433,6.30523681640625,0.085,-0.2235,31.60705,"1"
25,39,1.345,1.443,0.968,5.307,6.79132080078125,0.063508064516129,-0.825907258064518,74.1543346774198,"1"
143,150,1.281,2.113,0.949,5.7,8.62274169921875,0.0210084033613445,-0.93529411764706,31.3651260504202,"1"
25,39,0.912,0.982,1.005,1.487,6.30523681640625,0.085,-0.2235,31.60705,"1"
229,238,0.95,0.504,1.022,1.94,5.62103271484375,0.0852904820766378,-0.635970333745363,42.2872682323858,"1"
37,48,0.937,0.198,1.062,1.792,9.93023681640625,0.087431693989071,-0.422404371584699,91.827868852459,"1"
281,290,1.36,0.195,0.955,2,9.22698974609375,0.0582417582417582,-0.146593406593407,34.9858351648353,"1"
101,109,1.054,12.189,0.958,4.056,8.35491943359375,0.0878787878787879,-0.0260606060606061,53.3597272727273,"1"
638,652,1.219,2.28,0.965,2.76,6.49957275390625,0.0913120567375887,-0.169680851063829,45.1182180851066,"1"
598,612,1.07,0.205,1.095,1.32,6.49957275390625,0.0913120567375887,-0.169680851063829,45.1182180851066,"1"
297,304,1.056,0.995,1.028,2.513,7.65179443359375,0.0788804071246819,-0.124173027989822,57.9850127226463,"1"
209,217,0.837,0.487,1.076,-2.544,5.22650146484375,0.0737051792828685,0.0163346613545817,14.6733067729084,"1"
585,594,1.091,3.424,0.962,4.74,5.87799072265625,0.0772251308900523,-0.600130890052354,31.6145287958116,"1"
418,432,0.926,0.121,1.129,1.387,8.77899169921875,0.0545454545454545,0.154909090909091,43.0561818181819,"1"
388,399,1.273,2.295,0.946,3.125,4.44000244140625,0.0775862068965517,0.258448275862069,35.0824137931034,"1"
37,51,1.011,0.158,1.084,0.693,4.97198486328125,0.0878594249201278,-0.101437699680511,47.006230031949,"1"
11,25,1.091,1.655,1.005,3.853,7.05389404296875,0.0958904109589041,-0.461369863013699,34.6841095890411,"1"
85,95,1.012,0.462,0.961,2.555,4.47857666015625,0.0631578947368421,-0.25578947368421,36.3536842105263,"1"
122,131,1.016,1.531,1.036,0.65,5.25738525390625,0.0625,-0.154017857142857,94.1218750000001,"1"
753,767,0.986,1.012,1.022,-0.407,6.49957275390625,0.0913120567375887,-0.169680851063829,45.1182180851066,"1"
390,396,1.016,0.781,1.06,0.557,5.60675048828125,0.108459869848156,0.280694143167028,29.8299566160521,"1"
49,55,0.736,1.182,1.054,-2.886,4.43695068359375,0.0759493670886076,1.26708860759494,13.9746835443038,"1"
1650,1658,1.352,1.415,0.934,5.178,6.11395263671875,0.0767441860465116,-0.655058139534886,40.243912790698,"1"
24,33,0.901,0.351,1.127,1.04,8.16156005859375,0.0710059171597633,-0.0420118343195266,23.5183431952663,"1"
346,360,0.977,0.694,1.075,-0.247,8.77899169921875,0.0545454545454545,0.154909090909091,43.0561818181819,"1"
2,11,1.007,0.724,1.014,2.42,11.1992797851562,0.025,-0.370833333333333,46.68,"1"
173,180,1.099,0.506,1.056,0.45,4.93792724609375,0.0199004975124378,-0.585572139303483,48.9064676616915,"1"
87,101,0.801,0.333,1.046,0.1,4.93121337890625,0.0561797752808989,-0.00955056179775289,40.1202247191011,"1"
174,182,0.914,0.506,1.064,0.022,5.87408447265625,0.109120521172638,-0.15,42.4009934853421,"1"
37,51,1.061,0.393,1.031,2.107,8.95599365234375,0.110132158590308,0.043171806167401,44.1070484581498,"1"
61,66,1.073,1.058,1.011,4.517,6.05523681640625,0.0657894736842105,-0.236466165413534,52.3349624060151,"1"
151,160,1.015,1.176,1.05,2.18,5.62103271484375,0.0852904820766378,-0.635970333745363,42.2872682323858,"1"
60,69,0.922,0.639,1.055,0.76,5.25738525390625,0.0625,-0.154017857142857,94.1218750000001,"1"
25,36,1.188,0.147,1.07,2.858,6.66546630859375,0.0510725229826353,-0.302860061287027,56.0046067415733,"1"
87,96,1.031,0.32,1.056,1.01,5.62933349609375,0.0980392156862745,-0.256372549019608,26.0485294117647,"1"
35,41,0.806,0.377,0.951,-0.886,5.81036376953125,0.103274559193955,-0.143828715365239,40.2732997481108,"1"
287,294,1.336,0.927,0.987,5.85,9.52679443359375,0.0815217391304348,-0.826086956521739,41.7521739130434,"1"
581,595,0.928,0.045,0.998,1.553,9.33306884765625,0.0784313725490196,-1.29045751633987,45.7371372549021,"1"
241,255,0.884,0.846,0.997,1.64,5.78045654296875,0.0479744136460554,-0.635820895522389,64.4523560767594,"1"
105,111,1.153,2.366,0.9,7.814,3.68609619140625,0,-1.97117117117117,72.9,"1"
132,144,1.171,1.061,0.957,3.7,9.31939697265625,0.0853658536585366,-0.61219512195122,57.515243902439,"1"
36,50,1.042,0.638,1.032,2.207,8.77899169921875,0.0545454545454545,0.154909090909091,43.0561818181819,"1"
164,173,0.855,0.511,1.068,-1.04,4.98028564453125,0.0934579439252336,-0.481308411214953,56.0234579439252,"1"
42,46,1.2,1.832,0.97,3.28,7.51385498046875,0.04375,0.55125,28.636875,"1"
458,470,0.922,0.156,1.088,0.485,5.71893310546875,0.0712945590994372,-0.190056285178236,34.8493621013133,"1"
443,450,0.95,1.452,1.073,0.762,5.33734130859375,0.0954446854663774,-0.377223427331887,38.8731019522777,"1"
206,217,0.847,0.646,1.082,-1.35,8.44757080078125,0.0983606557377049,0.10655737704918,53.2594262295083,"1"
230,238,1.359,2.375,0.995,2.033,11.1992797851562,0.025,-0.370833333333333,46.68,"1"
115,127,1.119,1.497,1.004,3.223,6.40924072265625,0.0765027322404372,-0.246448087431694,53.3021857923497,"1"
198,212,1.058,0.923,1.07,1.38,6.49957275390625,0.0913120567375887,-0.169680851063829,45.1182180851066,"1"
84,92,1.073,2.902,0.925,4.1,5.51177978515625,0.0914285714285714,-0.520000000000001,24.6223428571428,"1"
244,256,0.939,1.448,1.02,1.538,5.71893310546875,0.0712945590994372,-0.190056285178236,34.8493621013133,"1"
40,47,0.952,0.217,1.088,-0.75,5.55364990234375,0.0602409638554217,-0.507530120481928,31.7201807228916,"1"
100,109,1.103,1.126,1.05,1.96,4.98028564453125,0.0934579439252336,-0.481308411214953,56.0234579439252,"1"
504,513,0.905,1.345,0.979,0.03,5.87408447265625,0.109120521172638,-0.15,42.4009934853421,"1"
623,632,1.008,0.818,1.033,2.53,6.66546630859375,0.0510725229826353,-0.302860061287027,56.0046067415733,"1"
451,465,1.069,0.74,1.011,1.46,8.77899169921875,0.0545454545454545,0.154909090909091,43.0561818181819,"1"
625,636,1.006,0.248,1.015,1.45,5.87799072265625,0.0772251308900523,-0.600130890052354,31.6145287958116,"1"
657,669,1.19,6.356,1.005,3.915,4.98541259765625,0.0727272727272727,-0.330545454545454,61.6749090909094,"1"
134,146,1,2.1,0.975,2.5,8.34661865234375,0.0238095238095238,-0.402380952380953,18.7761904761905,"1"
266,272,1.074,1.11,1.042,3.457,4.31304931640625,0.0625,-1.00104166666667,61.6239583333336,"1"
47,56,0.943,0.736,1.071,0.54,4.93121337890625,0.0561797752808989,-0.00955056179775289,40.1202247191011,"1"
118,132,0.913,0.656,1.028,1.553,6.51910400390625,0.095575221238938,-0.36424778761062,36.7862300884956,"1"
102,116,1.005,0.208,1.014,2.513,6.79132080078125,0.063508064516129,-0.825907258064518,74.1543346774198,"1"
156,170,0.889,3.027,0.972,3.413,8.77899169921875,0.0545454545454545,0.154909090909091,43.0561818181819,"1"
13,24,0.927,0.536,1.103,0.225,5.70257568359375,0.031413612565445,-0.0764397905759165,30.1931937172775,"1"
91,102,1.052,1.05,0.975,3.125,5.02020263671875,0.075187969924812,-0.106015037593985,26.3992481203007,"1"
392,406,1.002,1.013,0.996,2.707,6.34271240234375,0.100694444444444,-0.152604166666667,39.0305555555556,"1"
318,329,1.077,0.454,0.978,2.283,5.60992431640625,0.0805687203791469,-0.295666892349356,36.7773933649291,"1"
560,571,0.969,1.172,0.977,3.633,6.22991943359375,0.0870279146141215,-0.535796387520524,49.8550410509033,"1"
261,270,0.989,0.922,0.946,1.52,6.74053955078125,0.1,-0.704124999999999,33.1816250000001,"1"
420,434,1.093,1.507,1.017,2.087,6.79132080078125,0.063508064516129,-0.825907258064518,74.1543346774198,"1"
49,60,1.223,0.131,0.99,3.242,5.39129638671875,0.0953947368421052,-0.54375,54.9588815789474,"1"
105,114,0.922,0.232,0.981,1.06,5.62103271484375,0.0852904820766378,-0.635970333745363,42.2872682323858,"1"
106,118,1.028,0.574,1.007,2.792,8.73028564453125,0.056,-0.4824,45.7124,"1"
13,27,1.103,1.165,0.952,1.873,6.30523681640625,0.085,-0.2235,31.60705,"1"
359,368,1.041,0.233,1.073,0.52,6.74053955078125,0.1,-0.704124999999999,33.1816250000001,"1"
1215,1227,1.158,2.701,1.011,1.315,5.58489990234375,0.0677290836653386,-0.247490039840637,56.1344302788848,"1"
259,268,0.953,4.437,0.953,4.1,9.77679443359375,0.134228187919463,0.0593959731543624,18.893288590604,"1"
425,436,1.094,0.224,1.016,1.633,6.01141357421875,0.091645885286783,-0.474688279301745,48.1493890274318,"1"
166,180,0.881,0.484,1.043,1.907,8.77899169921875,0.0545454545454545,0.154909090909091,43.0561818181819,"1"
74,83,1.152,7.654,0.936,6.57,11.2755737304688,0.0838323353293413,-1.04850299401198,42.2892215568862,"1"
97,111,1.048,1.917,0.902,5.713,4.42291259765625,0.0347826086956522,-0.237391304347826,53.6426086956522,"1"
94,104,0.824,0.225,0.989,1.027,9.83160400390625,0.0709219858156028,-0.438652482269503,56.5280496453901,"1"
349,363,0.858,0.004,1.145,-2.627,7.63787841796875,0.083756345177665,-0.142893401015229,61.1096700507615,"1"
294,308,1.055,0.836,1.022,0.793,6.49957275390625,0.0913120567375887,-0.169680851063829,45.1182180851066,"1"
821,835,1.043,1.082,1.032,1.62,6.49957275390625,0.0913120567375887,-0.169680851063829,45.1182180851066,"1"
96,105,1.089,0.988,1.025,3.29,5.26776123046875,0.105939004815409,-0.391813804173354,34.8961476725522,"1"
443,457,1.189,13.598,0.98,4.753,8.98675537109375,0.0742424242424242,-0.22,44.4077424242426,"1"
141,155,0.951,1.069,1.002,1.293,8.77899169921875,0.0545454545454545,0.154909090909091,43.0561818181819,"1"
432,443,1.065,0.464,1.017,1.792,5.49578857421875,0.0956521739130435,-0.123695652173913,32.1848260869565,"1"
36,45,0.893,0.929,0.986,1.56,6.29486083984375,0.0894736842105263,-0.287368421052632,54.2126315789474,"1"
210,224,1.022,0.949,0.994,2.213,4.86273193359375,0.0670670670670671,-0.203803803803804,33.9017017017019,"1"
73,80,1.109,0.66,1.059,2.588,8.88702392578125,0.0967741935483871,-0.0830645161290322,33.5338709677419,"1"
262,273,0.866,0.702,1.03,0.758,6.44781494140625,0.100854700854701,-0.201196581196582,43.1133333333334,"1"
411,425,0.821,0.074,1.147,-0.36,8.77899169921875,0.0545454545454545,0.154909090909091,43.0561818181819,"1"
70,78,1.546,0.145,0.878,5.933,8.50555419921875,0.0791896869244936,-0.5353591160221,75.6896869244938,"1"
176,190,1.13,0.357,1.08,2.227,6.90985107421875,0.0981256890848953,-0.330540242557883,35.6312127894158,"1"
319,333,0.855,0.681,1.039,2.647,4.84832763671875,0.0296296296296296,-0.0907407407407409,28.8675925925926,"1"
142,149,0.971,1.529,1.061,2.5,5.83843994140625,0.0792682926829268,-0.243292682926829,39.1362804878049,"1"
518,525,1.171,1.089,0.997,2.263,5.20745849609375,0.0628571428571429,-0.271238095238095,48.9590476190477,"1"
324,335,1.01,0.4,1.045,1.692,5.60992431640625,0.0805687203791469,-0.295666892349356,36.7773933649291,"1"
201,209,0.987,1.217,1.066,1.822,5.22650146484375,0.0737051792828685,0.0163346613545817,14.6733067729084,"1"
275,285,0.933,0.101,1.083,1.509,6.31500244140625,0.0769230769230769,-0.112903225806452,27.5565756823821,"1"
